,play,situation,qtr,drive_num,pos_team,drive_plays,drive_yds,drive_time,down,yds_to_1st_down,field_pos,game_date,game_id,season,month,date_full,game_hour,stadium_city,away_team,home_team,away_team_final_score,home_team_final_score,game_week,yardline_100,passer,receiver,intended_receiver,pass_attempt,pass_comp,passing_yds,rusher,rush_yds,yds_gained_per_play,td,pass_td,rush_td,extra_point_attempt,extra_point_result,fg_attempt,fg_attempt_result,fg_attempt_distance,fg_kicker,kickoff_player,kickoff_yds,kickoff_returner,kickoff_ret_yds,punt,punt_td,punt_yds,punter,timeout,def_player_action,int,int_td,int_player,int_ret_yds,sack,sack_yds,fumble,fumble_td,fum_player,fum_force_player,fum_recov_player,fum_recov_team,penalty,penalty_type,penalty_yds,penalty_team,penalty_player
42,Drive start,ISTANBUL RAMS drive start at 04:29.,1,10,Istanbul Rams,10,63,5:20,1st,10,IR30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
43,Ball spot,IR ball on IR20.,1,10,Istanbul Rams,10,63,5:20,1st,10,IR30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
44,Rush,"T. J.-Fisher rush for 19 yards to the IR39, 1ST DOWN IR (N. Liesen,I. Eldewieh).",1,10,Istanbul Rams,10,63,5:20,1st,10,IR20,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,80,,,,0,0,,T. J.-Fisher,19,19,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"N. Liesen,I. Eldewieh",0,0,,,0,,0,0,,,,,0,,0,,
45,Rush,"J. Conwell rush for 3 yards to the IR42 (N. Liesen,P. Steffen).",1,10,Istanbul Rams,10,63,5:20,1st,10,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,61,,,,0,0,,J. Conwell,3,3,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"N. Liesen,P. Steffen",0,0,,,0,,0,0,,,,,0,,0,,
46,Rush,T. J.-Fisher rush for 6 yards to the IR48 (F. Aybek).,1,10,Istanbul Rams,10,63,5:20,2nd,7,IR42,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,58,,,,0,0,,T. J.-Fisher,6,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Aybek,0,0,,,0,,0,0,,,,,0,,0,,
47,Timeout,"Timeout Istanbul Rams, clock 02:15.",1,10,Istanbul Rams,10,63,5:20,3rd,1,IR48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,1,,0,0,,,0,,0,0,,,,,0,,0,,
48,Rush,"T. J.-Fisher rush for loss of 1 yard to the IR47 (P. Steffen,S. Vogel).",1,10,Istanbul Rams,10,63,5:20,3rd,1,IR48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,,,,0,0,,T. J.-Fisher,-1,-1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"P. Steffen,S. Vogel",0,0,,,0,,0,0,,,,,0,,0,,
49,Penalty,PENALTY IR Delay of Game (Y. Guven) 5 yards to the IR42.,1,10,Istanbul Rams,10,63,5:20,4th,2,IR47,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,53,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,5,Istanbul Rams,Y. Guven
50,Punt,"Y. Guven punt 52 yards to the CC6, downed, PENALTY CC Roughing the Kicker 16 yards to the CC42, 1ST DOWN IR, NO PLAY.",1,10,Istanbul Rams,10,63,5:20,4th,7,IR42,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,58,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,52,Y. Guven,0,,0,0,,,0,,0,0,,,,,0,,0,,
51,Penalty,PENALTY IR Delay of Game (J. Stegman) 6 yards to the CC48.,1,10,Istanbul Rams,10,63,5:20,1st,10,CC42,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,42,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Delay of Game,6,Istanbul Rams,J. Stegman
52,Pass,J. Stegman pass incomplete to Y. Guven (W. Bhikh).,1,10,Istanbul Rams,10,63,5:20,1st,16,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,48,J. Stegman,,Y. Guven,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,W. Bhikh,0,0,,,0,,0,0,,,,,0,,0,,
53,Rush,"T. J.-Fisher rush for no gain to the CC48, PENALTY CC Facemask 15 yards to the CC33, NO PLAY.",1,10,Istanbul Rams,10,63,5:20,2nd,16,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,48,,,,0,0,,T. J.-Fisher,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
54,Rush,"T. J.-Fisher rush for 10 yards to the CC23, 1ST DOWN IR (P. Steffen).",1,10,Istanbul Rams,10,63,5:20,2nd,1,CC33,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,33,,,,0,0,,T. J.-Fisher,10,10,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,P. Steffen,0,0,,,0,,0,0,,,,,0,,0,,
55,Pass,J. Stegman pass incomplete to K. Wedderburn.,1,10,Istanbul Rams,10,63,5:20,1st,10,CC23,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,23,J. Stegman,,K. Wedderburn.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
56,Rush,"T. J.-Fisher rush for 6 yards to the CC17 (S. Amadu,M. Scherenberg).",1,10,Istanbul Rams,10,63,5:20,2nd,10,CC23,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,23,,,,0,0,,T. J.-Fisher,6,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"S. Amadu,M. Scherenberg",0,0,,,0,,0,0,,,,,0,,0,,
57,Drive start,COLOGNE CENTURIONS drive start at 14:09.,2,11,Cologne Centurions,8,47,2:45,1st,10,CC25,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,75,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
58,Rush,T. King rush for 2 yards to the CC27 (N. Mundicha).,2,11,Cologne Centurions,8,47,2:45,1st,10,CC25,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,75,,,,0,0,,T. King,2,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Mundicha,0,0,,,0,,0,0,,,,,0,,0,,
59,Pass,J. Weinreich pass incomplete to J. Loercks.,2,11,Cologne Centurions,8,47,2:45,2nd,8,CC27,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,73,J. Weinreich,,J. Loercks.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
60,Pass,"J. Weinreich pass complete to Q. Pounds for 13 yards to the CC40, 1ST DOWN CC (Z. Blair).",2,11,Cologne Centurions,8,47,2:45,3rd,8,CC27,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,73,J. Weinreich,Q. Pounds,Q. Pounds,1,1,13,,,13,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,Z. Blair,0,0,,,0,,0,0,,,,,0,,0,,
61,Pass,J. Weinreich pass complete to L. Geyer for 8 yards to the CC48 (C. Walrond).,2,11,Cologne Centurions,8,47,2:45,1st,10,CC40,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,60,J. Weinreich,L. Geyer,L. Geyer,1,1,8,,,8,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,C. Walrond,0,0,,,0,,0,0,,,,,0,,0,,
62,Pass,"J. Weinreich pass complete to L. Geyer for 6 yards to the IR46, 1ST DOWN CC, out-of-bounds, PENALTY IR Roughing the Passer 15 yards to the IR31, 1ST DOWN CC.",2,11,Cologne Centurions,8,47,2:45,2nd,2,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,J. Weinreich,L. Geyer,L. Geyer,1,1,6,,,6,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
63,Down,1st and 10.,2,11,Cologne Centurions,8,47,2:45,1st,10,IR31,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,31,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
64,Pass,J. Weinreich pass incomplete to P. Lenhardt (J. Milliken).,2,11,Cologne Centurions,8,47,2:45,1st,10,IR31,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,31,J. Weinreich,,P. Lenhardt,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Milliken,0,0,,,0,,0,0,,,,,0,,0,,
65,Penalty,PENALTY IR Defensive Offside 5 yards to the IR26.,2,11,Cologne Centurions,8,47,2:45,2nd,10,IR31,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,31,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,1,Defensive Offside,5,Istanbul Rams,
66,Pass,J. Weinreich pass complete to P. Lenhardt for 2 yards to the IR24 (J. Milliken).,2,11,Cologne Centurions,8,47,2:45,2nd,5,IR26,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,26,J. Weinreich,P. Lenhardt,P. Lenhardt,1,1,2,,,2,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Milliken,0,0,,,0,,0,0,,,,,0,,0,,
67,Pass,"J. Weinreich sacked for no gain to the IR24 (M. Tullio Lucas), fumble by TEAM recovered by IR A. Kucuk at IR28.",2,11,Cologne Centurions,8,47,2:45,3rd,3,IR24,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,24,J. Weinreich,,,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Tullio Lucas,0,0,,,1,,1,0,TEAM recovered,,A. Kucuk,Istanbul Rams,0,,0,,
68,Drive start,ISTANBUL RAMS drive start at 11:24.,2,12,Istanbul Rams,3,5,1:50,1st,10,IR28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
69,Pass,J. Stegman pass incomplete.,2,12,Istanbul Rams,3,5,1:50,1st,10,IR28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,J. Stegman,,,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
70,Rush,J. Conwell rush for no gain to the IR28 (C. Richardson).,2,12,Istanbul Rams,3,5,1:50,2nd,10,IR28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,,,,0,0,,J. Conwell,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,C. Richardson,0,0,,,0,,0,0,,,,,0,,0,,
71,Pass,J. Stegman pass complete to M. Kinoshita for 5 yards to the IR33 (I. Eldewieh).,2,12,Istanbul Rams,3,5,1:50,3rd,10,IR28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,J. Stegman,M. Kinoshita,M. Kinoshita,1,1,5,,,5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,I. Eldewieh,0,0,,,0,,0,0,,,,,0,,0,,
72,Punt,"Y. Guven punt 39 yards to the CC28, out-of-bounds.",2,12,Istanbul Rams,3,5,1:50,4th,5,IR33,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,67,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,39,Y. Guven,0,,0,0,,,0,,0,0,,,,,0,,0,,
73,Drive start,COLOGNE CENTURIONS drive start at 09:34.,2,13,Cologne Centurions,9,33,2:53,1st,10,CC28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
74,Pass,J. Weinreich pass incomplete to T. Jarmuzek (S. Ozdemir).,2,13,Cologne Centurions,9,33,2:53,1st,10,CC28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,J. Weinreich,,T. Jarmuzek,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,S. Ozdemir,0,0,,,0,,0,0,,,,,0,,0,,
75,Rush,"T. King rush for loss of 1 yard to the CC27 (A. Aslan,Z. Blair).",2,13,Cologne Centurions,9,33,2:53,2nd,10,CC28,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,72,,,,0,0,,T. King,-1,-1,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"A. Aslan,Z. Blair",0,0,,,0,,0,0,,,,,0,,0,,
76,Pass,"J. Weinreich pass complete to J. Schlesinger for 21 yards to the CC48, 1ST DOWN CC (A. Isik).",2,13,Cologne Centurions,9,33,2:53,3rd,11,CC27,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,73,J. Weinreich,J. Schlesinger,J. Schlesinger,1,1,21,,,21,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Isik,0,0,,,0,,0,0,,,,,0,,0,,
77,Pass,J. Weinreich pass incomplete to P. Lenhardt.,2,13,Cologne Centurions,9,33,2:53,1st,10,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,J. Weinreich,,P. Lenhardt.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
78,Pass,J. Weinreich pass incomplete to L. Geyer.,2,13,Cologne Centurions,9,33,2:53,2nd,10,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,J. Weinreich,,L. Geyer.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
79,Pass,"J. Weinreich pass complete to Q. Pounds for 13 yards to the IR39, 1ST DOWN CC.",2,13,Cologne Centurions,9,33,2:53,3rd,10,CC48,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,52,J. Weinreich,Q. Pounds,Q. Pounds,1,1,13,,,13,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
80,Rush,"T. King rush for no gain to the IR39 (Z. Blair,T. Bulusan).",2,13,Cologne Centurions,9,33,2:53,1st,10,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,39,,,,0,0,,T. King,0,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"Z. Blair,T. Bulusan",0,0,,,0,,0,0,,,,,0,,0,,
81,Pass,J. Weinreich pass incomplete to Q. Pounds (J. Milliken).,2,13,Cologne Centurions,9,33,2:53,2nd,10,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,39,J. Weinreich,,Q. Pounds,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Milliken,0,0,,,0,,0,0,,,,,0,,0,,
82,Pass,J. Weinreich pass incomplete to Q. Pounds (J. Milliken).,2,13,Cologne Centurions,9,33,2:53,3rd,10,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,39,J. Weinreich,,Q. Pounds,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Milliken,0,0,,,0,,0,0,,,,,0,,0,,
83,Punt,"J. Appelt punt 9 yards to the IR30, downed.",2,13,Cologne Centurions,9,33,2:53,4th,10,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,39,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,1,0,9,J. Appelt,0,,0,0,,,0,,0,0,,,,,0,,0,,
84,Drive start,ISTANBUL RAMS drive start at 06:41.,2,14,Istanbul Rams,10,50,3:40,1st,10,IR30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
85,Pass,"J. Stegman pass complete to K. Wedderburn for 9 yards to the IR39 (I. Eldewieh,S. Amadu).",2,14,Istanbul Rams,10,50,3:40,1st,10,IR30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,J. Stegman,K. Wedderburn,K. Wedderburn,1,1,9,,,9,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"I. Eldewieh,S. Amadu",0,0,,,0,,0,0,,,,,0,,0,,
86,Pass,J. Stegman pass incomplete to J. Conwell.,2,14,Istanbul Rams,10,50,3:40,2nd,1,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,61,J. Stegman,,J. Conwell.,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
87,Pass,"J. Stegman pass complete to M. Kinoshita for 34 yards to the CC27, 1ST DOWN IR, out-of-bounds (M. Scherenberg).",2,14,Istanbul Rams,10,50,3:40,3rd,1,IR39,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,61,J. Stegman,M. Kinoshita,M. Kinoshita,1,1,34,,,34,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Scherenberg,0,0,,,0,,0,0,,,,,0,,0,,
88,Pass,"J. Stegman pass incomplete to K. Wedderburn, PENALTY CC Encroachment 0 yards to the CC27, NO PLAY.",2,14,Istanbul Rams,10,50,3:40,1st,10,CC27,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,27,J. Stegman,,"K. Wedderburn,",1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
89,Rush,J. Conwell rush for loss of 5 yards to the CC32 (N. Liesen).,2,14,Istanbul Rams,10,50,3:40,1st,10,CC27,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,27,,,,0,0,,J. Conwell,-5,-5,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,N. Liesen,0,0,,,0,,0,0,,,,,0,,0,,
90,Pass,J. Stegman pass incomplete (A. Naus).,2,14,Istanbul Rams,10,50,3:40,2nd,15,CC32,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,32,J. Stegman,,Naus).,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Naus,0,0,,,0,,0,0,,,,,0,,0,,
91,Pass,"J. Stegman pass complete to J. Conwell for 23 yards to the CC9, 1ST DOWN IR.",2,14,Istanbul Rams,10,50,3:40,3rd,15,CC32,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,32,J. Stegman,J. Conwell,J. Conwell,1,1,23,,,23,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
92,Pass,J. Stegman pass incomplete to M. Kinoshita (M. Scherenberg).,2,14,Istanbul Rams,10,50,3:40,1st,0,CC09,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,9,J. Stegman,,M. Kinoshita,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,M. Scherenberg,0,0,,,0,,0,0,,,,,0,,0,,
93,Pass,J. Stegman pass incomplete to J. Conwell (F. Simon).,2,14,Istanbul Rams,10,50,3:40,2nd,0,CC09,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,9,J. Stegman,,J. Conwell,1,0,0,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,F. Simon,0,0,,,0,,0,0,,,,,0,,0,,
94,Rush,J. Conwell rush for loss of 11 yards to the CC20 (J. Voelker).,2,14,Istanbul Rams,10,50,3:40,3rd,0,CC09,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,9,,,,0,0,,J. Conwell,-11,-11,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,J. Voelker,0,0,,,0,,0,0,,,,,0,,0,,
95,Field goal attempt,"M. Sarikatipogl field goal attempt from 37 GOOD, clock 03:01.",2,14,Istanbul Rams,10,50,3:40,4th,0,CC20,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,20,,,,0,0,,,,0,0,0,0,0,nan,1,good,37,M. Sarikatipogl,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
96,Kickoff,"M. Sarikatipogl kickoff 62 yards to the CC8, P. Lenhardt return 22 yards to the CC30 (C. Walrond).",2,14,Istanbul Rams,10,50,3:40,1st,0,IR30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,M. Sarikatipogl,62,P. Lenhardt,22,0,0,0,,0,C. Walrond,0,0,,,0,,0,0,,,,,0,,0,,
97,Drive start,COLOGNE CENTURIONS drive start at 02:53.,2,15,Cologne Centurions,4,70,0:59,1st,10,CC30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,,,,0,0,,,,0,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,,0,0,,,0,,0,0,,,,,0,,0,,
98,Pass,"J. Weinreich pass complete to Q. Pounds for 16 yards to the CC46, 1ST DOWN CC (C. Kucuksengun,A. Isik).",2,15,Cologne Centurions,4,70,0:59,1st,10,CC30,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,70,J. Weinreich,Q. Pounds,Q. Pounds,1,1,16,,,16,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,"C. Kucuksengun,A. Isik",0,0,,,0,,0,0,,,,,0,,0,,
99,Pass,"J. Weinreich pass complete to T. King for 17 yards to the IR37, 1ST DOWN CC (A. Isik).",2,15,Cologne Centurions,4,70,0:59,1st,10,CC46,220604,2206IstCol,2022.0,6.0,"Saturday, June 4, 2022",17:00,Cologne,Istanbul Rams,Cologne Centurions,38.0,40.0,1.0,54,J. Weinreich,T. King,T. King,1,1,17,,,17,0,0,0,0,nan,0,nan,0,,,,,,0,0,0,,0,A. Isik,0,0,,,0,,0,0,,,,,0,,0,,
